userIDs,implementation,Line_ID,ChatGroup,content,group_id,RoleName,roomName,m_experimental_testing,m_making_design_choices,m_asking_questions,j_customer_consultants_requests,j_performance_parameters_requirements,j_communication,OutcomeScore,wordCount
346,n,15791,PRNLT,"But at 20%, the flux given on the graph was still above satisfactory level for the consultant, however, I don't know how the flux will change when the product is made.",2,Player,Team designs batch using 1 material,0,0,0,1,1,0,3,31
348,n,15792,PRNLT,"Yeah, 10% had the best flux. Didn't 20% have the best reliability.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,12
347,n,15793,PRNLT,Is there an aspect of the dialyzer that we don't know much about that we can use as our independent variable in testing?,2,Player,Team designs batch using 1 material,1,1,1,0,0,0,5,23
346,n,15794,PRNLT,The only variable I see is how the different aspects of the prototype interact.,2,Player,Team designs batch using 1 material,1,0,0,0,0,0,3,14
344,n,15795,PRNLT,we also have to look at cost.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
347,n,15796,PRNLT,We already know that the Hydrophillic surfactant was the most reliable and that the best flux came from about 10% carbon nanotubes. reliability and flux were my consultants main concerns,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,30
344,n,15797,PRNLT,too much percentage of nanotubes could lead to higher costs.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,10
344,n,15798,PRNLT,what if no one bought it because the selling price is too high?,2,Player,Team designs batch using 1 material,0,0,1,0,1,0,3,13
346,n,15799,PRNLT,So maybe we should run one proto with high %CNT and see how it affects the price,2,Player,Team designs batch using 1 material,0,1,0,0,1,0,3,17
347,n,15800,PRNLT,"I think 10% good for that reason, it allows good flux without the extra cost",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,15
344,n,15801,PRNLT,my consultant cared about blood cell reactivity and marketability.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15802,PRNLT,my consultant didn't even want 10 percent,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
348,n,15803,PRNLT,"If you look at the 3 models, (ultra-flux, high-flux, and low-flux) they are all within the required cost range.",2,Player,Team designs batch using 1 material,0,0,0,0,1,0,3,19
344,n,15804,PRNLT,he said 2-4 percent would be enough.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
347,n,15805,PRNLT,Extra CNT has been known to block the pores in the filter,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,12
346,n,15806,PRNLT,Only to a certain extent.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
346,n,15807,PRNLT,The flux on 20% is still good,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
346,n,15808,PRNLT,As well as reliability,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
348,n,15809,PRNLT,Somewhere around 15% should be pretty good for both flux and reliability.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,12
347,n,15810,PRNLT,"But if extra CNT is going to block pores and cost more money, why would we have extra?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,18
346,n,15811,PRNLT,It may not cost much more and the benefits provided and marketability may be worth it.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,16
348,n,15812,PRNLT,Because extra CNT is more reliable.,2,Player,Team designs batch using 1 material,0,0,0,0,1,0,3,6
346,n,15813,PRNLT,We should test at least one prototype with a high %CNT to find out.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,14
345,n,15814,PRNLT,i think if you're willing to drop to 15 % cnt you should drop to 10% because flux will be a lot better and reliability isn't very different between 15 and 10,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,2,32
347,n,15815,PRNLT,ohhh ok. I agree with one or two prototypes with varying CNT%,2,Player,Team designs batch using 1 material,1,0,0,0,0,0,5,12
344,n,15816,PRNLT,wait.. what exactly is CNT?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,5
344,n,15817,PRNLT,I didn't really get this one.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
344,n,15818,PRNLT,ohh wait,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15819,PRNLT,carbon nanotubes..,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
347,n,15820,PRNLT,CarbonNanoTubes,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,1
344,n,15821,PRNLT,I think our optimum should be aroun 10 flux rate.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,10
344,n,15822,PRNLT,"because it's def not 20, but also it's not too low",2,Player,Team designs batch using 1 material,0,0,0,0,1,0,3,11
344,n,15823,PRNLT,and the cost will be moderate.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
347,n,15824,PRNLT,10% is my perferred,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,4
344,n,15825,PRNLT,"now, onto blood cell reactivity",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
344,n,15826,PRNLT,wait.. we have 5 for batch testing though,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,8
344,n,15827,PRNLT,why don't we just take up different values for each quality?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,11
344,n,15828,PRNLT,"and whichever one is the best, we shall do that.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,10
347,n,15829,PRNLT,because we could test other aspects besides CNT%,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,8
348,n,15830,PRNLT,"We try different percentages, say 10,15,20%",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
345,n,15831,PRNLT,Dry jet wet is the cheapest,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,6
347,n,15832,PRNLT,"Its almost been 20 min, should we go through each prototype together and discuss what things to put on each prototype?",2,Player,Team designs batch using 1 material,0,1,1,0,0,0,5,21
345,n,15833,PRNLT,except vapor deposition polymerization might be a good choice due to its reliability,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,13
348,n,15834,PRNLT,"Dry jet wet has the lowest flux rate, and second lowest performance.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,12
346,n,15835,PRNLT,We can only select premade prototypes to use in the batch.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,11
345,n,15836,PRNLT,the notebook isnt due until 5,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,6
347,n,15837,PRNLT,It says we can create or own after discussing,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,9
348,n,15838,PRNLT,"Correct me if I'm wrong, but won't blood cell reactivity only be affected by the type of surfactant?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,18
346,n,15839,PRNLT,"hmm. In the tool, it just provides a checklist of all the premade ones.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,14
345,n,15840,PRNLT,"no, manufacturing process effects blood cell reactivity",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,7
346,n,15841,PRNLT,BCR is slightly affected by the manufacturing process.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,8
348,n,15842,PRNLT,It only varies from 98 ng/ml to 101 ng/ml with the manufacturing process. That amount is insignificant.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,17
346,n,15843,PRNLT,"Maybe we should each propose a prototype from the ones we designed and then look them over for workability and variation? (Check to see if we have 10, 15, 20% CNT, check for different surfactants)",2,Player,Team designs batch using 1 material,0,1,1,0,0,0,3,35
344,n,15844,PRNLT,"okay guys, i think we should start putting it into feeds now.",2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,12
347,n,15845,PRNLT,I agree,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,2
348,n,15846,PRNLT,"So we each pick the one that we think will perform the best, and then compare them?",2,Player,Team designs batch using 1 material,1,1,1,0,1,0,3,17
344,n,15847,PRNLT,"umm, idk",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15848,PRNLT,maybe we should all agree on them.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,7
346,n,15849,PRNLT,"Yes, as a group we can look at them and see if we agree.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,14
347,n,15850,PRNLT,If we each picked one from our own list of 5 that we think would be the best?,2,Player,Team designs batch using 1 material,0,1,1,0,1,1,5,18
344,n,15851,PRNLT,but what would the justifications be?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,6
344,n,15852,PRNLT,it would be hard to tell.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
344,n,15853,PRNLT,we wouldn't have too much context.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
346,n,15854,PRNLT,We'll check for variability and workability of each prototype.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
348,n,15855,PRNLT,"Yeah, and then we can compare them once everyone chooses one, and if we have to make changes, we can do that.",2,Player,Team designs batch using 1 material,1,1,0,0,0,0,3,22
347,n,15856,PRNLT,"thats true, all we would have as justification is that each consultants desires represents each prototype basically",2,Player,Team designs batch using 1 material,0,1,0,0,0,0,5,17
344,n,15857,PRNLT,okay okay.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15858,PRNLT,"so, this is the final thing, how about all of us each choose a particular consultant, our consultant and then pick the best one?",2,Player,Team designs batch using 1 material,0,1,1,1,1,0,3,24
344,n,15859,PRNLT,best one for each of our consultants.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
344,n,15860,PRNLT,but how would we put together the FEEDS?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,8
344,n,15861,PRNLT,"okay guys, how about we do it like this. You guys know how we got that one email with all the consultants",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,22
344,n,15862,PRNLT,"we will start from the top as 1, and go to the bottom as 5.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,15
346,n,15863,PRNLT,"1.) Padma Rao: PRNLT, neg charge, VDP, 15%",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,8
345,n,15864,PRNLT,or choose the specifications you like best then send an email those specifications and why to everybody in the group,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,2,20
347,n,15865,PRNLT,We could do that,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,4
344,n,15866,PRNLT,"hmm, sounds goo.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
348,n,15867,PRNLT,I'd rather choose based on all the specifications rather than cater specifically to each consultant.,2,Player,Team designs batch using 1 material,0,1,0,1,0,0,3,15
347,n,15868,PRNLT,how would we do that though?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,6
344,n,15869,PRNLT,"If we send each other email's about why our prototype is good for each consultant, and then copy paste them into our journal, would this be legal?",2,Player,Team designs batch using 1 material,0,0,1,1,0,0,3,27
344,n,15870,PRNLT,can we do this?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,4
344,n,15871,PRNLT,kk,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,1
344,n,15872,PRNLT,go to your email and then click compose new.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15873,PRNLT,you can send out a mass email to the remaining 4 people in your group.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,15
348,n,15874,PRNLT,I just sent out an email,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
344,n,15875,PRNLT,"oh okay okay, sounds good!",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
346,n,15876,PRNLT,Is anyone picking a 20% one? I've got a 15%.,2,Player,Team designs batch using 1 material,0,1,1,0,0,0,3,10
344,n,15877,PRNLT,"wait, i never found any info regarding the processes.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
348,n,15878,PRNLT,Mine is 15%,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
344,n,15879,PRNLT,i don't think it matters.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
344,n,15880,PRNLT,just send in the best prototype for your consultant.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15881,PRNLT,quick! we should all have 4 emails in our mailbox in like the next 5 min.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,16
344,n,15882,PRNLT,I actually think we can finish off the notebook by 10:20. Just copy paste all of our info into there.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,20
348,n,15883,PRNLT,Did everyone get my email?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,5
347,n,15884,PRNLT,yes,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,1
347,n,15885,PRNLT,im working on my email,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,5
344,n,15886,PRNLT,kk,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,1
344,n,15887,PRNLT,did everyone get the emails?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,5
345,n,15888,PRNLT,does everyone have to submit a batch?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,2,7
347,n,15889,PRNLT,yes I got all of them.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,6
344,n,15890,PRNLT,oh no.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15891,PRNLT,I think one person has to put it in the FEEDS,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,11
348,n,15892,PRNLT,I got them all,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15893,PRNLT,and then put that in the shared space or something.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,10
348,n,15894,PRNLT,Shouldn't they already be in the FEEDS? We can just make a new batch.,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,14
344,n,15895,PRNLT,"idk, we have all the specifications here.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
346,n,15896,PRNLT,"So Andrew Prototype III, Erik Final prototype... what are the names of yours?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,13
344,n,15897,PRNLT,"in our email, it would take like 5 minutes.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15898,PRNLT,I don't think the name really matters,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
344,n,15899,PRNLT,"Just say, Andrew Proto.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15900,PRNLT,Erik Proto,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
347,n,15901,PRNLT,prototype 5,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,2
344,n,15902,PRNLT,Mohan Proto.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15903,PRNLT,It really shouldn't matter if it was the finalize version or not.. All of ours are the finalized version because we want the best results.,2,Player,Team designs batch using 1 material,0,0,0,0,1,0,3,25
344,n,15904,PRNLT,I think you should classify it according to names.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,9
345,n,15905,PRNLT,final prototype,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,2
344,n,15906,PRNLT,"okay, in what order are you keeping the protypes though?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,10
344,n,15907,PRNLT,because we must have corresponding prototypes in the FEEDS as wel,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,11
344,n,15908,PRNLT,"in the notebook, it says prototype 1.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
344,n,15909,PRNLT,and that must be the same prototype 1 in the FEEDS.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,11
348,n,15910,PRNLT,I made a new batch in the FEEDS and put my prototype in there. I don't know if you guys can edit it or not.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,25
347,n,15911,PRNLT,I don't think so,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,4
346,n,15912,PRNLT,No.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,1
344,n,15913,PRNLT,It would be easier.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15914,PRNLT,and it should.,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,3
345,n,15915,PRNLT,no the batch needs all the prototypes in it,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,9
344,n,15916,PRNLT,"okay, Drew.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15917,PRNLT,Could I please suggest something?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,5
345,n,15918,PRNLT,what'st the title of all your prototypes?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,2,7
344,n,15919,PRNLT,all of ours titles are weird.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
348,n,15920,PRNLT,Okay. Mine is prototype 1.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
347,n,15921,PRNLT,The one that worked best for me is Prototype 5,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,10
344,n,15922,PRNLT,It wouldn't take too long to input the new data.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,10
344,n,15923,PRNLT,I would do it but for some weird reason FEEDS isn't listening to me.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,14
345,n,15924,PRNLT,no you add pre-existing prototypes to the batch,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,8
344,n,15925,PRNLT,its not opening up.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15926,PRNLT,I don't know if some of mine are there.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15927,PRNLT,and are we even able to do that?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,8
344,n,15928,PRNLT,"see, what I was thinking is this.",2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,7
344,n,15929,PRNLT,the other in which we got our emails.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,8
344,n,15930,PRNLT,place them accordingly in the prototype.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
344,n,15931,PRNLT,and then do the FEEDS according to this order.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
348,n,15932,PRNLT,"What is the name of everyone's prototype? Mine is prototype 1, and Jacob's is prototype 5.",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,16
345,n,15933,PRNLT,i submitted the batch,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,4
345,n,15934,PRNLT,"Mohan, none of your prototypes had biological surfactant in them",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,10
347,n,15935,PRNLT,"Looks good, thanks for making the batch",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,7
344,n,15936,PRNLT,i didnt make it.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
345,n,15937,PRNLT,it needed to already be in the feeds,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,8
348,n,15938,PRNLT,"Okay, that looks good. Thanks!",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
344,n,15939,PRNLT,Instead of making all of this.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
344,n,15940,PRNLT,there is lots of confusion as to what and who's to be mentioned.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,13
344,n,15941,PRNLT,just input the new values in.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
345,n,15942,PRNLT,"Mohan, you're making this too complicated",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,6
344,n,15943,PRNLT,my previous prototypes weren't there,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
344,n,15944,PRNLT,i told u,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
344,n,15945,PRNLT,feeds wasn't working.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
345,n,15946,PRNLT,well make the prototype you want now,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,7
347,n,15947,PRNLT,The batch is already done and it is 10:21,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,5,9
344,n,15948,PRNLT,"okay, fine.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
345,n,15949,PRNLT,and ill make a new batch,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,6
344,n,15950,PRNLT,"yeah, we have until 5:00",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
344,n,15951,PRNLT,"but i'll do it right now, within 2 minutes.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15952,PRNLT,"okay,",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,1
344,n,15953,PRNLT,I did it.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
344,n,15954,PRNLT,Mohan Prototype 5 (final),2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15955,PRNLT,"please add me to the batch and then there is that, we would be done with the whole thing.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,19
346,n,15956,PRNLT,I'll do it.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
344,n,15957,PRNLT,"okay, just name it like final prototypes 2 or something",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,10
344,n,15958,PRNLT,omething to distinguish from the previous batch.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
344,n,15959,PRNLT,monday?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,1
344,n,15960,PRNLT,or tuesday?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,2
344,n,15961,PRNLT,normally our activities are due on wednesdays and fridays.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
344,n,15962,PRNLT,Did you do it?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,4
346,n,15963,PRNLT,Just did.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
344,n,15964,PRNLT,which is it?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,3
344,n,15965,PRNLT,final? or final prototypes 2?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,5
347,n,15966,PRNLT,"is it ""final protoypes 2"" or ""final""?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,7
346,n,15967,PRNLT,The second one is the newest one.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,7
347,n,15968,PRNLT,"so ""final""?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,5,2
348,n,15969,PRNLT,They are the same.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
345,n,15970,PRNLT,i just added final prototypes batch,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,6
344,n,15971,PRNLT,"They are the same, yeah.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,5
344,n,15972,PRNLT,"i noteiced that every time you click on them, they get shuffled around.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,13
344,n,15973,PRNLT,so just be careful so that you don't get mixed up and give the wrong justifications for the wrong specifications.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,20
344,n,15974,PRNLT,"okay, sounds good team!",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15975,PRNLT,Is everything set? or anyhting else we must do?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,9
345,n,15976,PRNLT,"just go with ""Final""",2,Player,Team designs batch using 1 material,0,1,0,0,0,0,2,4
345,n,15977,PRNLT,delete the other ones,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,4
345,n,15978,PRNLT,"don't delete ""final""",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,3
346,n,15979,PRNLT,k,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,1
344,n,15980,PRNLT,"okay, sounds good guys.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
344,n,15981,PRNLT,anything else? Is that all we need?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,7
344,n,15982,PRNLT,we dont need anything else for the notebook right? I gotta head to my next class.,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,16
344,n,15983,PRNLT,"hi, team!",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
348,n,15984,PRNLT,Hello,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
344,n,15985,PRNLT,is everyone here?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,3
344,n,15986,PRNLT,sounds good!,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
347,n,15987,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,1
345,n,15988,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,1
348,n,15989,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
346,n,15990,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
344,n,15991,PRNLT,yup,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
343,n,15992,PRNLT,"Now that your team has received the batch results, was it a successful trial?",2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,14
344,n,15993,PRNLT,what do you guys think?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,5
347,n,15994,PRNLT,It was a success in that we received a lot of information from the trial.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,15
344,n,15995,PRNLT,"In honesty, I was a bit shocked with the results.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,10
346,n,15996,PRNLT,It was a successful trial. We received a lot of useful info.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,12
345,n,15997,PRNLT,"every trial is successful for the information gained, however I don't think we should move forward with one of the prototypes as they stand now.",2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,2,25
348,n,15998,PRNLT,"I think it was a successful trial. We had a lot of variety and it is useful information. However, it is obvious  that we need to improve.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,27
344,n,15999,PRNLT,"yeah, we recieved a lot of information.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
344,n,16000,PRNLT,but the thing is... we chose attributes that we thought would have good results.,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,14
344,n,16001,PRNLT,but this clearly wasn't the case.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,6
346,n,16002,PRNLT,We primarily wanted to see how the attributes affected each other.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,11
343,n,16003,PRNLT,What did you discover about the design problem?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,8
346,n,16004,PRNLT,We discovered that BCR and Cost were the most lacking in our designs.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,13
348,n,16005,PRNLT,It will be very difficult to design a prototype that will be sufficient in all aspects.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,16
344,n,16006,PRNLT,"yeah, true.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
344,n,16007,PRNLT,but even for each individual consultant.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,6
345,n,16008,PRNLT,Good reliability was easier to achieve than i expected,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,9
344,n,16009,PRNLT,the results didn't meet both of their conditions.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,8
344,n,16010,PRNLT,"yeah, reliability was one aspect I found was quite good for all the models.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,14
343,n,16011,PRNLT,What do you know now that you didn't before about how different design choices affect the properties of a device?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,20
